,Date,user_id,comments
108,"July 23, 2018  6:15PM",dino001," I don't really understand the question, but I'm the last one to place some kind strict categories with a checklist. People buy whatever they want and if they want to cross shop Escalade with Mazda Miata, it's weird, but it's their privilege. All I just meant to say my dad's A4 TDI is loud (it's still in the family, my nephey has it) at highway speeds and you definitely know it's a downsized tractor engine with slightly better vibration dampening and noise insulation good enough for you hear the radio at somewhat loud setting. Europeans liked those TDIs and Benz's old (slow, noisy and clunky) diesels long years before they bought into the ""diesel will save the planet and we just have it in our showroom"" lie, luxury or not."
109,"July 27, 2018  3:30PM",benjaminh,Here are the kind of roads I get to enjoy driving on with my new TLX. Eat your hearts out city slickers. During the five minutes I was out of my car the road was completely empty in both directions.  The four-wheel steering is nice on roads like this.
110,"July 27, 2018  3:36PM",Mr_Shiftright,   Love that! I was just up in the mountains on a similar road with the Mini--and I realized how old the suspension has gotten after many miles. This car is really tired--it just couldn't hold the line when pushed. It was like driving a skateboard.
111,"July 27, 2018  3:41PM",Michaell,I'm hoping to take a couple of test drives over the weekend - 2015 TLX V6 w/ Tech. One FWD and the other AWD. Both priced around $25K.  I've driven a 4-cyl base model already (also a 2015) and enjoyed it quite a bit.
112,"July 27, 2018  3:58PM",henryn,   I used to live out in the country and drive roads like that all the time. Now I live in the inner city and drive highly congested pothole infested ...
113,"July 27, 2018  4:10PM",kyfdx,"I live 4 miles from Downtown Cincinnati, and I can be on a road like that within 10 minutes."
114,"July 27, 2018  4:19PM",ab348,Even nicer in a RWD performance car where you can use the throttle on/off to help yourself around the corners.
115,"July 27, 2018  5:04PM",Michaell," Sadly, most of the rural roads near me here in Colorado are dead straight.  I can, however, get to the mountains, if I wanted …."
116,"July 27, 2018  5:24PM",roadburner, About 5 minutes for me...
117,"July 27, 2018  6:05PM",qbrozen,benjaminh said: Here are the kind of roads I get to enjoy driving on with my new TLX. Eat your hearts out city slickers. During the five minutes I was out of my car the road was completely empty in both directions. The four-wheel steering is nice on roads like this. Looks just like my town
118,"July 27, 2018  8:05PM",brian125," Growing up in NYC, Manhattan when I see a picture like this my thoughts are  Charger, SRT Hellcat...707 H/P.................. life's short play hard !"
119,"July 27, 2018 10:02PM",andres3,"   i think you'd enjoy four-wheel DRIVING even more than steering. Did you consider or test drive the TLX with SH-AWD? I know you probably wouldn't like the fuel economy penalty, but a test drive wouldn't hurt to give consideration for the fun factor. Although, I'd imagine the 4-banger might be overtapped with AWD."
120,"July 17, 2018  1:35AM",benjaminh,"Alex on Autos, on the other hand, thinks the TLX A-Spec awd is close in performance to an uplevel BMW or MB—and for a lot less.  The version I got, the TLX 2.4, is close to being competitive with a base model 320i or A4.  In any case, my latest hand calculated mpg numbers for my TLX 2.4 are: 401 miles/11.8 gallons= 33.98 mpg. This time my gas station calculation was almost the same as the car's trip computer, which said I'd gotten 34.1 mpg over the same 401 miles. This was for about 80% highway.  I've already put c.1300 miles on the car. At the rate I'm going I might need to need to start driving my wife's CR-V to stay within my lease mileage."
121,"July 17, 2018  1:47AM",stickguy,or buy it out at the end!
122,"July 17, 2018  3:10PM",benjaminh,"My TLX already had almost 300 miles when I bought it. It had actually been traded with a dealer in TN at some point (I could tell from the window sticker). 300 miles is obviously small potatoes when compared with 36,000, but with a lease do they give you that credit so your actually mileage limit is 36,300 at the end of three years?  Anyway, while I get ready for yet another c. 160 mile round trip from Louisville to Lexington with the new TLX, here are a few more random pix. The first is the light that my son discovered that's under the center armrest. Somewhat useful when digging around in there. One of the other pix is of the new for 2018 LED turn signal lights on the TLX."
123,"July 17, 2018  4:05PM",kyfdx,"@benjaminh Yes, you get a full 36K for your own use."
124,"July 17, 2018  4:57PM",andres3," I think I forgot to mention, why the hell is Acura putting GREEN X tires on a SH-AWD model (referring to KBB's review of a test model with those tires!?)?  That's an inappropriate tire for an A-spec model.  Changing out the tire to something like a Michelin Pilot Super Sport 4S would probably make the car twice as fun in the canyons, literally. I'm not exaggerating.  I'm sure the tires were the source of criticism in that review. You never get a 2nd chance to make a first impression."
125,"July 19, 2018  6:18PM",flightnurse,"I have enjoyed listening to people takes on the Accord v TLX.. Interesting reading.  The itch to purchase another car has hit us, and we scratched. We wanted to do another Euro Delivery but the dealer was hot to make a deal, we got a new 2018 BMW X2 FWD, M sport, all Bells, and toys. My 330i had been in the shop for 2 weeks (transmission problems) and was given an X2 as a loaner. The days of 1% of MSRP as your lease price is long gone at BMW, but we are happy with what we got. I do have to say the X2 is a lot of fun to drive.  My 330i still has transmission issues, BMW has done all the diagnostic testing and all data had been sent to Germany as well as ZF, and the word is, nothing is wrong, however, there is. I've been waiting for the field service rep to make an appearance at the dealer so we can talk. The dealer has 1 more week and then I get a lawyer involved. I've been having problems going on 6 months. The car is driveable, the issue is only startup. I have the SA as well as the Service Manager on tape saying there is something wrong with my car. I think it's the torque converter.  Car and Driver have started 2 new long test/reviews this month.  A Stinger GT https://www.caranddriver.com/reviews/2018-kia-stinger-long-term-road-test-introduction-review?src=nl&mag=cdb&list=nl_dvr_news&date=071818  A Alfa Giulia Quadrifoglio https://www.caranddriver.com/reviews/2018-alfa-romeo-giulia-quadrifoglio-long-term-road-test-introduction-review?src=nl&mag=cdb&list=nl_dvr_news&date=071818"
126,"July 19, 2018  6:33PM",stickguy,"sorry to hear about your tranny issue. Seems though that is a really rare occurence on a BMW, with the ZF? I thought those were pretty bulletproof. But, can always get a lemon anything. The X2, will that replace the 330, or your other car (a 4 series?)  interesting readying on those tests. The Kia (RWD) is withing a 10th and 1 MPH of the Alfa in the quarter. Impressive. Less impressive is both cars having serious failure issues so early, and not surviving the test regimen. I wonder if they just went too far hopping up these sedans? Or some sheep in wolves clothing going on (fine for around town, and normal spirited driving, but just not really able to cope with wringing out all the performance)."
127,"July 19, 2018  6:40PM",qbrozen,"  So what happens at startup?  If you do have any interest in another BMW, lease a service loaner. Typically below the 1% threshold."
